Date,Price,sma,diff,threshold,signal,change,pnl
7/3/2021,50982.30,42025.498,0.21,0.06,1,0.043530322,0.04353
8/3/2021,52311.00,42239.678,0.24,0.06,1,0.026061986,0.026062
9/3/2021,54879.00,42477.673,0.29,0.06,1,0.049091013,0.049091
10/3/2021,55851.90,42739.34,0.31,0.06,1,0.017728093,0.017728
11/3/2021,57799.50,43066.128,0.34,0.06,1,0.034870792,0.034871
12/3/2021,57265.10,43428.142,0.32,0.06,1,-0.009245755,-0.00925
03/13/2021,61195.30,43880.128,0.39,0.06,1,0.06863168,0.068632
03/14/2021,59113.70,44242.32,0.34,0.06,1,-0.034015684,-0.03402
03/15/2021,55791.30,44519.247,0.25,0.06,1,-0.056203553,-0.0562
03/16/2021,56889.70,44853.312,0.27,0.06,1,0.019687657,0.019688
03/17/2021,58913.50,45234.878,0.30,0.06,1,0.035574102,0.035574
03/18/2021,57656.00,45598.485,0.26,0.06,1,-0.021344853,-0.02134
03/19/2021,58088.00,45956.398,0.26,0.06,1,0.007492715,0.007493
03/20/2021,58093.40,46324.573,0.25,0.06,1,9.29624E-05,9.3E-05
03/21/2021,57383.80,46689.698,0.23,0.06,1,-0.012214813,-0.01221
03/22/2021,54158.30,47078.302,0.15,0.06,1,-0.056209244,-0.05621
03/23/2021,54452.50,47435.835,0.15,0.06,1,0.005432224,0.005432
03/24/2021,52325.40,47773.11,0.10,0.06,1,-0.039063404,-0.03906
03/25/2021,51322.30,48091.127,0.07,0.06,1,-0.019170422,-0.01917
03/26/2021,55036.10,48470.857,0.14,0.06,1,0.072362306,0.072362
03/27/2021,55862.90,48860.203,0.14,0.06,1,0.015022867,0.015023
03/28/2021,55765.20,49282.89,0.13,0.06,1,-0.001748925,-0.00175
03/29/2021,57616.20,49686.913,0.16,0.06,1,0.033192744,0.033193
03/30/2021,58771.30,50094.738,0.17,0.06,1,0.020048181,0.020048
03/31/2021,58763.70,50502.748,0.16,0.06,1,-0.000129315,-0.00013
1/4/2021,58718.30,50929.585,0.15,0.06,1,-0.000772586,-0.00077
2/4/2021,58977.30,51353.945,0.15,0.06,1,0.004410891,0.004411
3/4/2021,57059.90,51713.523,0.10,0.06,1,-0.032510813,-0.03251
4/4/2021,58199.90,52056.075,0.12,0.06,1,0.019979005,0.019979
5/4/2021,58993.40,52422.93,0.13,0.06,1,0.013634044,0.013634
6/4/2021,57996.30,52751.242,0.10,0.06,1,-0.016901891,-0.0169
7/4/2021,55948.70,53029.443,0.06,0.06,0,-0.035305701,-0.03531
8/4/2021,58077.40,53349.852,0.09,0.06,1,0.038047354,0
9/4/2021,58118.70,53545.235,0.09,0.06,1,0.00071112,0.000711
10/4/2021,59748.40,53765.898,0.11,0.06,1,0.028040889,0.028041
11/4/2021,59978.70,54018.277,0.11,0.06,1,0.003854497,0.003854
12/4/2021,59863.80,54216.162,0.10,0.06,1,-0.00191568,-0.00192
04/13/2021,63540.90,54485.648,0.17,0.06,1,0.061424433,0.061424
04/14/2021,62980.40,54749.177,0.15,0.06,1,-0.00882109,-0.00882
04/15/2021,63216.00,54992.053,0.15,0.06,1,0.003740846,0.003741
04/16/2021,61379.70,55216.11,0.11,0.06,1,-0.029048026,-0.02905
04/17/2021,60041.90,55397.313,0.08,0.06,1,-0.02179548,-0.0218
04/18/2021,56207.10,55466.112,0.01,0.06,0,-0.063868732,-0.06387
04/19/2021,55646.10,55533.843,0.00,0.06,0,-0.009980945,0
04/20/2021,56483.20,55543.453,0.02,0.06,0,0.015043282,0
04/21/2021,53820.20,55508.395,-0.03,0.06,0,-0.047146762,0
04/22/2021,51729.50,55413.323,-0.07,0.06,0,-0.038846009,0
04/23/2021,51143.60,55363.853,-0.08,0.06,0,-0.011326226,0
04/24/2021,50088.90,55383.482,-0.10,0.06,0,-0.020622326,0
04/25/2021,48963.60,55371.25,-0.12,0.06,0,-0.022466055,0
04/26/2021,54020.50,55489.45,-0.03,0.06,0,0.103278762,0
04/27/2021,55036.50,55634.298,-0.01,0.06,0,0.018807675,0
04/28/2021,54841.40,55779.377,-0.02,0.06,0,-0.00354492,0
04/29/2021,53560.80,55919.323,-0.04,0.06,0,-0.023350972,0
04/30/2021,57720.30,56054.737,0.03,0.06,0,0.077659408,0
1/5/2021,57807.10,56211.118,0.03,0.06,0,0.001503804,0
2/5/2021,56603.80,56314.597,0.01,0.06,0,-0.020815782,0
3/5/2021,57169.80,56460.293,0.01,0.06,0,0.009999329,0
4/5/2021,53741.50,56542.777,-0.05,0.06,0,-0.059966976,0
5/5/2021,57441.30,56685.872,0.01,0.06,0,0.068844375,0
6/5/2021,56405.40,56776.257,-0.01,0.06,0,-0.018034063,0
7/5/2021,57337.20,56860.027,0.01,0.06,0,0.016519695,0
8/5/2021,58840.10,56926.045,0.03,0.06,0,0.026211604,0
9/5/2021,58238.30,56965.818,0.02,0.06,0,-0.010227719,0
10/5/2021,55848.90,56933.308,-0.02,0.06,0,-0.041027983,0
11/5/2021,56695.70,56923.818,0.00,0.06,0,0.01516234,0
12/5/2021,49384.20,56726.967,-0.13,0.06,0,-0.128960397,0
05/13/2021,49704.60,56570.148,-0.12,0.06,0,0.006487905,0
05/14/2021,49839.80,56470.957,-0.12,0.06,0,0.00272007,0
05/15/2021,46708.80,56301.275,-0.17,0.06,0,-0.062821279,0
05/16/2021,46426.40,56093.157,-0.17,0.06,0,-0.00604597,0
05/17/2021,43541.30,55857.912,-0.22,0.06,0,-0.062143522,0
05/18/2021,42897.30,55604.733,-0.23,0.06,0,-0.014790555,0
05/19/2021,36720.50,55248.518,-0.34,0.06,0,-0.143990414,0
05/20/2021,40717.20,54970.742,-0.26,0.06,0,0.108841111,0
05/21/2021,37297.40,54689.727,-0.32,0.06,0,-0.083989076,0
05/22/2021,37448.30,54406.323,-0.31,0.06,0,0.004045858,0
05/23/2021,34679.70,54112.228,-0.36,0.06,0,-0.07393126,0
05/24/2021,38750.60,53902.7,-0.28,0.06,0,0.117385675,0
05/25/2021,38378.30,53625.07,-0.28,0.06,0,-0.009607593,0
05/26/2021,39249.20,53348.175,-0.26,0.06,0,0.022692511,0
05/27/2021,38417.30,53059.043,-0.28,0.06,0,-0.021195336,0
05/28/2021,35662.50,52693.148,-0.32,0.06,0,-0.071707278,0
05/29/2021,34584.60,52290.037,-0.34,0.06,0,-0.030225026,0
05/30/2021,35652.80,51904.855,-0.31,0.06,0,0.03088658,0
05/31/2021,37298.60,51547.86,-0.28,0.06,0,0.046161872,0
1/6/2021,36687.60,51176.365,-0.28,0.06,0,-0.016381312,0
2/6/2021,37555.80,50851.297,-0.26,0.06,0,0.023664671,0
3/6/2021,39187.30,50534.42,-0.22,0.06,0,0.043442025,0
4/6/2021,36851.30,50165.385,-0.27,0.06,0,-0.05961115,0
5/6/2021,35520.00,49790.78,-0.29,0.06,0,-0.03612627,0
6/6/2021,35815.40,49455.225,-0.28,0.06,0,0.008316441,0
7/6/2021,33578.00,49046.902,-0.32,0.06,0,-0.062470334,0
8/6/2021,33382.90,48634.638,-0.31,0.06,0,-0.005810352,0
9/6/2021,37332.20,48261.035,-0.23,0.06,0,0.118303083,0
10/6/2021,36649.40,47872.213,-0.23,0.06,0,-0.018289841,0
11/6/2021,37314.60,47496.393,-0.21,0.06,0,0.018150365,0
12/6/2021,35467.50,47028.503,-0.25,0.06,0,-0.049500732,0
06/13/2021,39022.90,46629.212,-0.16,0.06,0,0.100243885,0
06/14/2021,40529.40,46251.102,-0.12,0.06,0,0.038605537,0
06/15/2021,40156.10,45897.375,-0.13,0.06,0,-0.009210598,0
06/16/2021,38336.00,45535.61,-0.16,0.06,0,-0.045325617,0
06/17/2021,38052.00,45233.025,-0.16,0.06,0,-0.00740818,0
06/18/2021,35749.40,44901.413,-0.20,0.06,0,-0.060511931,0
06/19/2021,35513.40,44551.917,-0.20,0.06,0,-0.006601509,0
06/20/2021,35595.80,44248.177,-0.20,0.06,0,0.002320251,0
06/21/2021,31692.00,43914.218,-0.28,0.06,0,-0.109670242,0
06/22/2021,32496.40,43603.432,-0.25,0.06,0,0.0253818,0
06/23/2021,33674.30,43329.855,-0.22,0.06,0,0.036247092,0
06/24/2021,34665.80,43091.558,-0.20,0.06,0,0.029443819,0
06/25/2021,31594.00,42717.783,-0.26,0.06,0,-0.088611831,0
06/26/2021,32243.40,42337.898,-0.24,0.06,0,0.020554536,0
06/27/2021,34678.50,42001.85,-0.17,0.06,0,0.075522432,0
06/28/2021,34475.90,41683.768,-0.17,0.06,0,-0.005842237,0
06/29/2021,35834.70,41319.008,-0.13,0.06,0,0.039413039,0
06/30/2021,35026.90,40939.338,-0.14,0.06,0,-0.022542396,0
1/7/2021,33543.60,40555.002,-0.17,0.06,0,-0.042347453,0
2/7/2021,33813.40,40165.728,-0.16,0.06,0,0.008043263,0
3/7/2021,34742.80,39849.083,-0.13,0.06,0,0.027486145,0
4/7/2021,35298.20,39480.032,-0.11,0.06,0,0.015986046,0
5/7/2021,33687.80,39101.405,-0.14,0.06,0,-0.045622723,0
6/7/2021,34225.60,38716.212,-0.12,0.06,0,0.015964236,0
7/7/2021,33867.80,38300.007,-0.12,0.06,0,-0.010454163,0
8/7/2021,32866.30,37877.14,-0.13,0.06,0,-0.029570861,0
9/7/2021,33797.40,37509.615,-0.10,0.06,0,0.028329931,0
10/7/2021,33510.60,37123.197,-0.10,0.06,0,-0.00848586,0
11/7/2021,34227.70,36870.588,-0.07,0.06,0,0.021399199,0
12/7/2021,33113.00,36594.062,-0.10,0.06,0,-0.03256719,0
07/13/2021,32728.10,36308.867,-0.10,0.06,0,-0.011623834,0
07/14/2021,32820.70,36077.398,-0.09,0.06,0,0.002829373,0
07/15/2021,31840.50,35834.3,-0.11,0.06,0,-0.029865298,0
07/16/2021,31394.00,35631.845,-0.12,0.06,0,-0.014023021,0
07/17/2021,31518.60,35442.2,-0.11,0.06,0,0.003968911,0
07/18/2021,31785.40,35359.948,-0.10,0.06,0,0.008464843,0
07/19/2021,30837.20,35195.282,-0.12,0.06,0,-0.029831306,0
07/20/2021,29793.80,35070.222,-0.15,0.06,0,-0.033835757,0
07/21/2021,32131.40,34981.607,-0.08,0.06,0,0.078459277,0
07/22/2021,32298.90,34941.927,-0.08,0.06,0,0.005212969,0
07/23/2021,33603.30,34856.138,-0.04,0.06,0,0.040385276,0
07/24/2021,33824.80,34780.247,-0.03,0.06,0,0.006591615,0
07/25/2021,35391.10,34715.945,0.02,0.06,0,0.04630626,0
07/26/2021,37276.60,34696.933,0.07,0.06,1,0.053276106,0
07/27/2021,39452.00,34760.092,0.13,0.06,1,0.058358327,0.058358
07/28/2021,40003.20,34850.402,0.15,0.06,1,0.013971408,0.013971
07/29/2021,40001.40,34922.878,0.15,0.06,1,-4.49964E-05,-4.5E-05
07/30/2021,42203.40,35004.625,0.21,0.06,1,0.055048073,0.055048
07/31/2021,41553.70,35085.727,0.18,0.06,1,-0.015394494,-0.01539
1/8/2021,39878.30,35124.435,0.14,0.06,1,-0.040318913,-0.04032
2/8/2021,39168.40,35124.12,0.12,0.06,1,-0.017801662,-0.0178
3/8/2021,38130.30,35145.437,0.08,0.06,1,-0.026503508,-0.0265
4/8/2021,39736.90,35215.718,0.13,0.06,1,0.04213447,0.042134
5/8/2021,40867.20,35299.915,0.16,0.06,1,0.028444594,0.028445
6/8/2021,42795.40,35453.538,0.21,0.06,1,0.047182092,0.047182
7/8/2021,44614.20,35640.727,0.25,0.06,1,0.042499895,0.0425
8/8/2021,43792.80,35748.403,0.23,0.06,1,-0.018411179,-0.01841
9/8/2021,46284.30,35908.985,0.29,0.06,1,0.056892914,0.056893
10/8/2021,45593.80,36046.972,0.26,0.06,1,-0.014918666,-0.01492
11/8/2021,45564.30,36215.252,0.26,0.06,1,-0.000647018,-0.00065
12/8/2021,44403.40,36304.927,0.22,0.06,1,-0.02547828,-0.02548
08/13/2021,47809.10,36426.255,0.31,0.06,1,0.076699082,0.076699
